,xml_filenames,string,date_notBefore,date_notAfter,date_exact,date_cert
972,iAph110412.xml,"

ἐπὶ
Κλαυδίας
Παυλεινῆς τὸ
 α 


Αὐτοκράτωρ Καῖσαρ,   θεοῦ Τραιανοῦ Παρθικοῦ
ὑὸς, θεοῦ Νέρουα
υἱωνὸς, Τραιανὸς

Ἁδριανὸς Σεβαστὸς ἀρχιερεὺς μέγιστος δημαρχικῆς ἐξουσίας τὸ τρίτον ὕπατος τὸ γ Ἀφροδεισιέων τοῖς ἄρχουσι καὶ τῇ βουλῇ καὶ τῷ δήμῳ χαίρειν  καὶ τῷ ψηφισ ματι ὑμῶν ἐντυχὼν καὶ τῶν ὑμετέρων πρεσβέων ἀκούσας περὶ τῶν χρηματικῶν δι κων, συγχωρῶ ὑμεῖν εἰ μὲν Ἕλλην, Ἀφροδεισιεὺς φύσει ἢ τῶν παρ´ὑμεῖν πολει τευομένων τις ἐγκαλεῖται ὑφ'Ἑλληνος Ἀφροδεισιέως κατὰ τοὺς ὑμετέρους

νόμους καὶ παρ'ὑμῶν καθίστάσθαι τὰς δίκας εἰ δὲ τοὐνανάντιον Ἕλλην παρ'ἄλλης πόλεως,   κατὰ Ῥωμαίων νόμους καὶ ἐν τῇ ἐπαρχείᾳ τοὺς μέντοι

χρεώστας τῆς πόλεως ἢβεβαιωτὰς  ἢ ὅλως συνβεβληκότας τῷ δημοσίῳ ὑμῶν, παρ' ὑμεῖν τὴν δίκην ὑπέχειν ἐπεὶ δὲ στεφανοῦτε με στεφάνῳ

χρυσῷ ἀπὸ λίτρῶν ἴστε ὅτι παρῃτησάμην αὐτὸν μὴ βουλόμενος ἐπιβαρεῖσθαι ὑμετέραν πόλιν ἐμοῦ γε ἕνεκα  εὐτυχεῖτε ἐπὶ Κλαυδίας Παυλεινῆς. Αὐτοκράτωρ Καῖσαρ, θεοῦ Τραιανοῦ Παρθικοῦ υἱὸς, θεοῦ Νέρουα υἱωνὸς Τραιανὸς Ἁδριανὸς Σεβαστὸς, ἀρχιερεὺς μέγιστος, δημαρχικῆς ἐξουσίας τὸ τρίτον ὕπατος τὸ τρίτον, Ἀφροδεισιέων τοῖς ἄρχουσι καὶ τῇ βουλῇ καὶ τῷ δήμῳ  χαίρειν τὴν μὲν ἐλευθερίαν καὶ αὐτονομίαν καὶ τὰ ἄλλα τὰ ὑπάρξαντα 
ὑμεῖν τὰ παρὰ τε τῆς συνκλήτου καὶ τῶν πρὸ ἐμοῦ αὐτοκρατόρων, ἐβε βαίωσα προσθεν. ἐντευχθεὶς δὲ διὰ πρεσβείας περὶ τῆς τοῦ σιδηρου χρήσεως καὶ τοῦ τέλους τῶν ἥλων, καίπερ ἀμφισβητησίμου τοῦ  πράγματος ὄντος διὰ τὸ μὴ νῦν πρῶτον τοὺς τελώνας ἐπικεχειρη κέναι καὶ παρ' ὑμῶν ἐγλέγειν ὅμως εἰδὼς τὴν πόλιν τά τε ἄλλα τει μῆς οὐσαν ἀξίαν, καὶ ἐξῃρημένην τοῦ τῆς ἐπαρχείας τύπου,  ἀπαλλάσσω αὐτὴν τοῦ τελέσματος καὶ γέγραπφα Κλαυδίῳ  Ἀγριππείνῷ τῷ ἐπιτρόπῳ μου, παρανγεῖλαι τῷ μεμισθωμένῳ  τὸ ἐν Ἀσίᾳ τοῦ σιδήρου τέλος ἀπέχεσθαι τῆς ὑμετέρας πόλεως. εὐτυχεῖτε  ἐπὶ Κλαυδίου Ὑψικλέους ἥρωος. Αὐτοκράτωρ Καῖσαρ, θεοῦ Τραιανοῦ Παρθικοῦ υἱὸς, θεοῦ Νέρουα υἱωνὸς, Τραιανὸς Ἁδριανὸς  Σεβαστὸς, ἀρχιερεὺς μέγιστος, δημαρχικῆς ἐξουσίας τὸ ἔνατον,  ὕπατος  τὸ τρίτον. Ἀφροδεισιέων  τοῖς ἄρχουσι καὶ τῇ βουλῇ καὶ

τῷ δήμῳ χαίρειν  τοὺς πόρους οὓς ἀπετάξατε εἰς τὴν τοῦ ὕδατος  καταγωγὴν βεβαιῶ  ἐπεὶ δὲ ἦσαν τινες πολεῖται ὑμέτεροι λέγοντες εἰς ἀρχιερωσύνην ἀδύνατοι ὄντες προβεβλῆσθαι  ἀνέπεμψα αὐτοὺς ἐφ' ὑμᾶς ἐξετάσοντας πότερον δυνατοι ὄντες λειτουργεῖν δια δύονται, ἢ ἀληθὴ λέγουσιν. εἰ μέντοι φαίνοιντό τινες αὐτῶν εὐπορωτέροι, προτέρους ἐκεινοὺς ἀρχιερᾶσθαι δικαῖον  συνχωρῶ ὑμεῖν παρὰ τῶν

ἀρχιερέων ἀντὶ μονομαχίων ἀργύριον λαμβάνειν καὶ οὐ συνχωρῶ μόνον  ἀλλὰ καὶ ἐπαινῶ τὴν γνώμην. οἱ αἱρεθησόμενοι ὑφ'ὑμῶν ἐπιμεληταὶ τοῦ ὔδραγωγίου περὶ ὧν ἂν γνώμης δέονται καὶ συλλήψεως δυνήσονται τῷ ἐπιτρόπῳ μου Πομπηίῳ Σεβήρῳ ἐντυγχάνειν, ᾧ κἀγω γέγραπφα  εὐτυχεῖτε  ἐπὶ στεφανηφόρου Τιβερίου Κλαυδίου Ὅπλωνος υἱοῦ  Ὑψικλέους  Αὐτοκράτωρ Καῖσαρ, θεοῦ Τραιανοῦ Παρθικοῦ υἱὸς, θεοῦ Νέ ρουα υἱωνὸς, Τραιανὸς Ἁδριανὸς Σεβαστὸς,
 ἀρχιερεὺς μέγιστος,   δημαρχικῆς ἐξουσίας τὸ η, ὕπατος τὸ γ, Ἀφροδεισιέων τοῖς ἄρ χουσι καὶ τῇ βουλῇ καὶ τῷ δήμῳ χαίρειν ὡς ὑπε  κα ἀθρόοι προσαγορεύσαντες με  ὕδατος καταγωγὴν τυχεῖν  Διογένους ὃν πρεσβεύτην 

ὑμετερ


",0119,0125,none,low
973,iAph120615.xml, Σκίρτος  ,0100,0300,no value,low
974,iAph120537.xml,   Τρύφωνος τοῦ Τρύφωνος τοῦ Ζήνωνος γ τοῦ Χρυσίππου τοῦ Αἰνείου  ἄνδρα εὐγενείᾳ  καὶ ἤθει σεμνῷ  διενενκόντα ζή̣σαντα κοσμίως  καὶ αἰδημόνως  πρὸς ὑπόδειγμα  ἀρετῆς καὶ ἐπαινεθέντα ἐφ'αἷς  μεγαλοψύχως ἐξετέλεσε ἀρχαῖς  καὶ λειτουργίαις    ἔστησε Αὐρήλιος  Τρύφων ὁ πατήρ ,0175,0225,no value,low
975,iAph040005.xml,W,0101,0600,none,no value
976,iAph080401.xml,W,0101,1000,none,no value
977,iAph100014.xml,  ΙΑ  ΙΑ  ΑΙ  ΑΙ   ,0101,0600,none,no value
978,iAph130004.xml, μηνὸς Γορπιαίου ,0101,0200,none,low
979,iAph120409.xml, ε  Φλαβία    Ἀπφία  γυνὴ  Φλαβίου  Μιθριδάτου Ἀ  γαθοῦ  θυγατὴρ  Μηνοδότου Βραβέως   ,0001,0200,none,no value
980,iAph080106.xml, Νικᾷ ἡ τύχη τῆς πόλεος  κὲ τον Πρασίνων ,0400,0600,no value,no value
981,iAph050019.xml,"
ι Ἰωάνν
ΙΙς ἀνανεωσυλαρ  ",0301,0600,none,low
982,iAph010102.xml," Αὐτοκράτο



ρι

 



θεῷ

 




Σεβαστῷ
 



Καίσαρι

 



πατρὶ

 πατρίδοςΕὐσεβὴς  




Μενάνδρου
 




φιλόπατρις
 



καὶ

 




Εὔνικος






 Μενάνδρου",-0027,0068,none,no value
983,iAph080018.xml,"

Νεικάνορος

διασκεύη

ἄμαχα ",0001,0600,no value,low
984,iAph080227.xml, ὑπὲρ Μενεσθέως τοῦ Μαρσύου τοῦ υι  ,0001,0200,no value,low
985,iAph110207.xml,Ἀγαθῇ Τύχῃ,0001,0200,none,no value
986,iAph130129.xml, ἐπὶ στεφανηφόρου   τὸ μνημείον ,0101,0300,none,no value
987,iAph150228.xml,o text,0001,0300,none,no value
988,iAph050109.xml, Ἀφροδείτῃ θεᾷἐπιφανεστάτῃ καὶ τῇ πατρίδι Ζήνων Ζήνωνος  τοῦ Ζήνωνος τοῦ Ἀρτέμωνος τοῦ Αἰνήου νεοποιῶν  τὰς Ὥρας ἐκ τῶν  ἰδίων ἀνέθηκεν  σὺν καὶ ἈπφίᾳἈδράστου τῇ γυναικὶ καὶ Ζήνωνι  καὶ Μενάνδρῳ  τοῖς υἱοῖς ,0001,0200,none,no value
989,iAph100008.xml,W,0101,0600,none,no value
990,iAph130118.xml,  οι  ο ,0001,0400,none,no value
991,iAph150324.xml,  ίου τοῦ Ἀττάλου εσσου  Ἀντ,0101,0200,none,low
992,iAph020511.xml,ΚΟΣΜ ,0001,0400,none,no value
993,iAph050010.xml,"Μᾶρκον Ἀντώνιον Ποπίλλιον Ἀγελάου ἀρχιερέως υἱὸν Ἀνδρόνεικον Φλαβια  νόν ἔγγονον Ἀσίας ἀρχιερέων καὶ ἀρχιερέων ἀνεψιὸν συνκλητικῶν καὶ ὑπατικῶν καὶ τῶν συνκτισάντων τὴν πόλιν τὸν ἀρχινεωποιὸν τῆς θεοῦ Ἀφροδείτης καὶ εὐεργέτην
 ἐπὶ Φλαβίου Φωτίου σχολαστικοῦ 
",0168,0300,none,low
994,iAph050202.xml,τὸν κειονα σῦν  τἀνέθηκεν τῷ Δήμῳ  ,0101,0300,none,low
995,iAph150325.xml,  λη οσσυ   δημόσιος βου  τὰς πρεπούσας τείμας  ,0101,0300,none,low
996,iAph120301.xml, ὁ δῆμος  Σέξτον Ἀππολήϊον  τὸν ἀνθύπατον ,-0023,-0015,both,no value
997,iAph150008.xml,  ΝΕ  οὔτε ἐνθάψαι  ΙΩ οὔτε Λ  ποιησας ἔσται   ἀσεβὴς    Ἀφροδείτῃ ἀργυρίου    πεντακοσι ΥΛΙ  ,0101,0300,none,no value
998,iAph150257.xml,  τοῦ Ξενοκράτους   Ἀμμίας   Μ ΤΟΥ  Ἀπολλ ,0001,0100,none,no value
999,iAph050208.xml," 



θεᾷ

 



Ἀφρο

δείτῃ καὶ Αὐ


τοκρά
τορι Καίσαρι θεοῦ Τραϊανοῦ υἱῷ θεοῦ Νέρβα   υἱωνῷ Τ



ραϊαν

ῷ Ἁδριανῷ Σεβαστῷ καὶ τῷ δήμῳ   




Περ
είτας Ζήνωνος τοῦ Ζήνωνος Ἄτταλος το περιφλίωμα ἀνέθηκε   ἐκ τῶν ἰδίων  ",0117,0138,no value,no value
1000,iAph110509.xml,  οτ υτ ωρο  ,0101,0300,none,no value
1001,iAph050215.xml,"
τὸν λαμπρότατονκόμιτα  φίλον τῶνβασιλέων σωτῆρα τῶν ἐθνῶν κτίστην καὶ ἐπανορθωτὴν καὶ τῆσδε τῆςπόλεως 
",0301,0350,none,low
1002,iAph050209.xml, Κλαυδία  Σελεύκεια  Ἀπολ  λωνίου θυγάτηρ τῷ  Δήμῳ,0134,0166,none,low
1003,iAph120412.xml, χαίρετε παροδεῖται    Γνάιος Πόλλιος  Γνέου Πολλίου Καλλίσστου υἱὸς  Ζήνων ὧδε κεῖται εἰς τοῦτο τὸ μνημάφιν βούλομε δὲ Μελτίνην τὴν γυναῖκά  μου εἰϲ τοῦτο τὸ   μνημάφιν καὶ μηδένα ἄλλον θεθῆναι  ἐὰν δέ τις παρὰ ταῦτα θέλῃ ἐνθεῖναι τινὰ   Φ τὸ μνημάφιν ζημιούσθω παρὰ Ἀφροδίτης δηνάρια χίλια  ,0001,0300,none,low
1004,iAph120611.xml, τὸ μνημεῖον καὶ τὴν ἐπὶκειμένην αὐτῷ σορὸν καὶ  τὰς ἐν τῷ μνημείῳ εἰσώστας κατεσκεύασεν Τίτος Φλάβιος ΑΣ   ἑαυτῷ καὶ οἷς ἂν αὐτὸς  βουλήθη ἢ διατάξηται ,0001,0200,none,no value
1005,iAph080208.xml,Μ ΛΓΕΙ ΗΣΑ ΥΤΟ  ΝΟΣ ,-0150,-0025,no value,low
1006,iAph010029.xml,Λέων.  Κύριε βοε ,0401,0600,none,low
1007,iAph130501.xml,   Ζήνων Ἀρτεμιδώρου ἱερεὺς Διὸς Γονέων  Ὀδατις Διονυσίου γυνὴ δὲ Ζήνωνος  τοῦτο τὸ λάινον ἕρκος ὁδοίπορε  τὸγ καλὸν ἤδη  κοῦρον Ζήνωνος  Ζηνόβιον κατέχει πεντεκαιεικοσέτης κατέβη δόμον εἰς Ἀχέροντος  λείπων  ἐν θαλάμῳ τρυχαλέην ἄλοχον τοῦτον Φερσεφόνεια κατήγαγεν εἰς Ἀίδαο   μορφῆς καὶ κάλλους εἵνεκε ἐρασσομένη  δισσὰ δὲ ἄλγη ἔλειπε κασιγνηταισι φίλαισιν μητρὶ δὲ δειλαίῃ δάκρυα  καὶ στεναχάς  γίτονα δ' αὐτὸν ἔθεντο κασίγνητοι μέγα πῆμα  πατρίδι  δ' οὐκ ὀλίγον πένθος ἐνεγκάμενον ἀλλὰ γ' ὁδοιπορίην στήσας ξένε λείβεο κανθὸν  δάκρυσι καὶ χαίρειν ἔννεπε  τοὺς κατὰ γῆν   ,-0066,-0200,no value,low
1008,iAph120003.xml, ἡ βουλὴ καὶ ὁ δῆμος καὶ ἡ γερουσία ἐτείμησαν  ταῖς  πρώταις τειμαῖς Νεικότειμον  Ἀρτεμιδώρου  τοῦ  Ζήνωνος Ἱέρακα ἄνδρα φιλόδοξον  καὶ φιλόπολιν  γένους  πρώτου καὶ συνεκτικότος  τὴν πατρίδα γυμνασιαρχήσαντα  καὶ  ἑστιάσαντα τὸν δῆμον καὶ τ,0001,0100,none,low
1009,iAph120308.xml, οἱ νέοι ἐτείμησαν ταῖς καλλίσταις  καὶ μεγίσταις καὶ πρώταις τειμαῖς  Ἄδραστον Νεικοτείμου  τοῦ Ἀρτεμιδώρου τοῦ Ζήνωνος Ἱέρακος  υἱὸν νέων ἄνδρα μέγαν φιλόπατριν  καὶ φιλοπολείτην καὶ εὐεργέτην καὶ  κτίστην γεγονότα διὰ προγόνων  τοῦ δήμου ἀρχιερατεύσαντα τῶν Σεβαστῶν γυμνασιαρχήσαντα δὶς  δρακτοῖς ἐλαίοις ἐπιρύτοις ἀνελλιπῶς στεφανηφορήσαντα δίς  ἀγωνοθετήσαντα τρίς ἀγορανομήσαντα τετράκις κτίστην πρεσβεύσαντα πλεονάκις ὑπὲρ τῆς πατρίδος γενόμενον ἔκδικον δημοσίων πραγμάτων πεποιημένον ἑστιάσεις καὶ ἐπιδόσεις ἐκ τῶν ἰδίων πολυτελεῖς διά τε τὴν πρὸς τὴν πατρίδα διηνεκῆεὔνοιαν καὶ διὰ τὴν πρὸς τοὺς νέους φιλάγαθον διάθεσιν ζῶντα  πρὸς ὑπόδειγμα ἀρετῆςτὴν δὲ ἀνάθεσιν τοῦ ἀγάλματος πεποιῆσθαι τοὺς νέους ἐκ τῶν ἰδίων ἐπιμεληθέντος Ἑρμογένους τοῦ Ὑψικλέους φύσει δὲ Ἑρμοῦ τοῦ γραμματεως τῶν  νέων ἐργεπιστατήσαντος Πανφίλου  τοῦ Ἀρτέμωνος Κροκίωνος,0001,0100,none,no value
1010,iAph010125.xml,  υἱοῦ λ υλ ,0001,0300,no value,low
1011,iAph150011.xml, σ,0101,0300,none,low
1012,iAph050116.xml, Μᾶρκον   ον Ε Α  ,0200,0300,no value,no value
1013,iAph120311.xml, ὁ δῆμος ἔθαψεν Ἄτταλον Ἀττάλου τοῦ  Ἀττάλου τοῦ Ἑρμολάου παῖδα τὴν ἡλικίαν  καὶ ἐστεφάνωσεν χρυσῷ στεφάνωι    ,0001,0100,none,no value
1014,iAph140016.xml,"

 σῆμα τόδε Στεφάνοιο τὸν
ἐν ζωοῖσιν ἀκούεις

εὐσεβίης γεγαῶτα διά
		κτορον ἤπιον ἄνδρα

ἀκμὴν ἐς βιότοιο
τὸν ἥρπασε λοίμιος αἶσα 
",0401,0600,none,no value
1015,iAph070012.xml,εαδ Ὑψικλσκαελ,0101,0200,none,low
1016,iAph120702.xml, Ἑρμόλαος πορφυρᾶς τὸ στεγνὸν ἐποίει ,-099,099,no value,low
1017,iAph150255.xml,ΔΕΚΑΙΑΙΙ  ,0001,0400,none,no value
1018,iAph150268.xml,  ιι ρισ δηλου κνιον υιτ  ,0100,0300,no value,no value
1019,iAph020531.xml,"
Εὐλαμίου ο

ορου καὶ Μόσχου",0401,0600,none,low
1020,iAph110028.xml,  ελεστο νω μνείας χάριν    ,0101,0300,none,no value
1021,iAph130157.xml,"

μιοι


 εν εἰκάδι
 μηνὸς σ 
οντος 

δυσμενέων ἀπάνευθε, φίλων χερσὶν ἑταίρων .
			
",0301,0400,none,low
1022,iAph080091.xml,W,0200,0500,no value,no value
1023,iAph110002.xml,Ι  θαι   ἐπῃνῆσ θαι α καὶ στεφανῶσθαι  στεφανο   τῆς οἰκουμένης  ἡ βουλὴ καὶ ὁ δῆμος  Μενάν  δρου  -Ν εὖ φιτου θάψαι  ἡ βουλὴ  Ἀρτεμίδω  ρο ΕΤΑΚΑ  ,-0100,-0001,none,low
1024,iAph020402.xml, Κύριε βοΐθη κατακουλων ἁμαρτολών  Κύριε βοΐθησον βαΘεοφάνης. Ῥωμανός.Φήλιππος.Ἰησοῦς  Χριστὸςνικᾷ ,0401,0600,none,low
1025,iAph130158.xml,"
  ἔνθα κατάκιτε Θεόδωρος κηροματίτης Ζωητοῦ ἀδελφός. ",0301,0400,none,low
1026,iAph080099.xml, αὐτοκράτωρ Καῖσαρ θεοῦ Σεουήρου Εὐσεβοῦς ἔκγονος θεοῦ Ἀντωνείνου Εὐσεβοῦς μεγίστου υἱός Μᾶρκος Αὐρήλιος Σεουῆρος Ἀλέξανδρος  Εὐσεβὴς Εὐτυχὴς Σεβαστός ἀρχιερεὺς μέγιστος δημαρχικῆς ἐξουσίας τὸ γ  ὕπατος πατὴρ πατρίδος Ἀφροδεισιέων τοῖς ἄρχουσι  καὶ τῷ δήμῳ χαίρειν  τὸ μὲν παρελέσθαι τι τῶν ὑπαρξάντων τῇ πόλει δικαίων ἀλλότριόν ἐστι τῆς ἐν τῇ ἀρχῇ τῇ ἐμῇ περὶ πάντας  κηδεμονίας τὸ δὲ κατὰ ταὐτὰ γενέσθαι τὴν περὶ τῆς παρούσης ἀξιώσεως εεε λό γον ἔχει τὸν προσήκοντα ἀκροάσεται δὴ ὑμῶν ἴσον καὶ κοινὸν ἑαυτὸν καθιστὰς κριτήν ἐπρέσβευεν  εὐτυχεῖτε ,0224,0224,both,low
1027,iAph080707.xml,πος   Δ  χιππο ,0101,0300,none,low
1028,iAph020501.xml, ω,no value,no value,no value,no value
1029,iAph150241.xml, επιβο ,0001,0200,none,low
1030,iAph020002.xml,αὔξι Οὐρανία ἡ μεγάλη τύχη τοῦ δούλου σουαὔξι ὁ Χρυσόμαλλοςὁ πῆξας τὸ μάρμαρον,0001,0400,none,no value
1031,iAph020111.xml, ἡ Βουλὴ τὸν Δῆμον ,0201,0399,no value,no value
1032,iAph150363.xml,"

ιονανονυ
μοννεμν
τῶν γενομένων
κὲ κυρωθέντων
ἐπὶ Θεοφυλάκτου
τοῦ ἐνδοξοτάτου
ἀπὸ ἐπάρχων
καὶ θίου δικαστοῦ
ἰνδικτιῶνος ιε μηνὸς α
Θεοχάριστος
Ἀχαείου 

 Νουνέχιος
Φαβουλίου,
		Προκόπιος καὶ
Θεόδορος ἀνα
		γνόστης οἱ Ῥού
		φου ἰατροῦ,
		Θεοφύλακτος
διάκονος, Μαριανὸς
διάκονος, Γεόργις
ὁ ἀδελφὸς Ἀβελκίου 
",0568,0633,none,low
1033,iAph150349.xml,"
ΖωητὸςΘεοπεμπ
του ὄλβιον
βίον ζηλώ
σας ἐνθάδε
κατάκιτε
",0301,0400,none,low
1034,iAph080250.xml,  ανοσ ηθηησ κτων επιθ  ,0101,0300,none,low
1035,iAph120017.xml,Πόπλιον Αἴλιον Ἱλαριανὸν ἱππικὸν Ποπλίου Αἰλίου Ἀπολλωνιανοῦ πρειμοπειλαρίου υἱὸν Ποπλίου Αἰλίου  Ἱλαριανοῦ ὑπατικοῦ ἔκγονον  πολλῶν ὑπατικῶν καὶ συνκλητικῶν συνγενῆ   Πόπλιος Αἴλιος Ἀπολλωνιανὸς ὁ πατήρ  ,0101,0300,none,no value
1036,iAph100016.xml,W,0101,0600,none,no value
1037,iAph150269.xml,  ὁ δῆμος ἐτείμησεν   Καλπούρνιον Παυλεῖνον καὶ Φλαβίαν  Πυθοδωρίδα τοὺς στεφανηφόρους ,0100,0200,no value,low
